ImageID,Labels,Caption
18767.jpg,18 19,A dog watches a horse run through the grass. a black and white dog standing next to a fence
18768.jpg,18,a little dog with a sweater while sitting  on the bed a black and white dog sitting on top of a bed
18769.jpg,1,Baby having its teeth brush with a tooth brush. a baby brushing his teeth with a tooth brush
18770.jpg,1 3 15,two males and a female in a red top holding some flowers a woman in a red shirt and a man in a blue shirt
18771.jpg,16,A black bird that is taking off from the river. a black bird flying over a pond of water
18772.jpg,8 10 3,A fire truck stands next to a white fan in a driveway. a white and red fire truck parked in front of a building
18773.jpg,17,A kitten sitting on the keyboard of a laptop. a cat sitting on top of a laptop computer
18774.jpg,1,A man on a laptop at a table. a man sitting in front of a laptop computer
18775.jpg,1,A laptop musician unleashes his genius with a computer and MIDI controller a man sitting at a desk in front of a computer
18776.jpg,1 3 6,A red double decker bus on street next to a building. a double decker bus parked in a parking lot
18777.jpg,1,A tall man is holding his suit jacket open. a man in a suit and tie standing in a room
18778.jpg,1 15,This little girl is hungry for more sausages a little girl sitting at a table eating a sandwich
18779.jpg,1 11,A man and woman walking down a sidewalk on a windy day. a man walking down a street next to a graffiti covered wall
18780.jpg,1,A couple of women standing next to many bananas. a woman standing next to a bunch of bananas
18781.jpg,1 4 6,The city bus drives down the street with a motorcycle passing it on the right. a white bus driving down a street next to tall buildings
18782.jpg,1,A group of women riding in a boat on a body of water. people sitting on a boat in the water
18783.jpg,17,A cat laying on top of a red chair with a red foot stool. a cat sitting on top of a red chair
18784.jpg,2,A small room with a small counter and a bike on the wall. a bicycle leaning against a wall in a room
18785.jpg,7,A train sitting on the train tracks. a train that is sitting on the tracks
18786.jpg,5,A couple of toy airplanes sitting on top of a grass field. two small planes are flying in a field
18787.jpg,1,A little girl with red hair sitting at a table with a baby. a little girl sitting at a table with a plate of food
18788.jpg,15,green field with cattle walking out of the a wooded area cows standing on top of a lush green field
18789.jpg,1,A man flying through the air while riding a skateboard. a man riding a skateboard up the side of a building
18790.jpg,1,A very cute toddler playing with a laptop that is fully open a person on a laptop on a couch
18791.jpg,8 3,A blue utility truck parked in front of a white house. a large truck is parked in front of a house
18792.jpg,1,A woman lying on the couch beside other people holding a controller in her hand. a woman sitting on a couch holding a remote
18793.jpg,1,Man feeding two giraffes in a pen at the zoo a man feeding a giraffe at a zoo
18794.jpg,16 17,A cat holding a dead bird under its paw a cat that is standing on the ground
18795.jpg,1 15,A boy standing in the grass playing frisbee. a woman in a park throwing a frisbee
18796.jpg,10,A couple of pay phones sitting on the side of a building. a street sign on the corner of a street
18797.jpg,1 10 3 6,A man is walking down the street with two suitcases. a man walking down the street with a suitcase
18798.jpg,1 3,A group of men standing around a table holding hot dogs. two men eating hot dogs at a table
18799.jpg,1,A couple of women holding tennis racquets on a tennis court. two people playing tennis on a tennis court
18800.jpg,1 6,A green double decker bus sitting on top of a parking lot. a green double decker bus parked in a parking lot
18801.jpg,5,There is a step ladder in the door of this refrigerator. a blue and white refrigerator sitting in a room
18802.jpg,1,Several surfboards and people under ocean pier on beach. a row of wooden surfboards on the beach
18803.jpg,4,A set of motorcycles parked outside of a building motorcycles parked in front of a building
18804.jpg,17,A pile of dishes with fat cats on them a plate of food with a picture of a cat on it
18805.jpg,1,a man walking in the snow while holding onto some skiis a man standing on top of a snow covered slope
18806.jpg,1,Little girl leaning on the gate with giraffes on the other side a little girl standing next to a fence with giraffes
18807.jpg,1,A lone person skiing down a slope of fresh snow. a person on a snowboard in the air
18808.jpg,1,an old man checking his cell phone by a building a man holding a cell phone in front of a window
18809.jpg,1,Several people are wind surfing in the ocean. kites being flown over the ocean
18810.jpg,1,WEDDING COUPLE FEEDING EACH OTHER BITE OF WEDDING CAKE a bride and groom cutting their wedding cake
18811.jpg,1,People walking in front of a large stone building. a clock tower in the middle of a city
18812.jpg,9 1,People are in boats in the water off the city shore a large group of people on a boat in the water
18813.jpg,1 3,Someone is holding his skateboard as someone approaches. a man riding a skateboard on top of a cement block
18814.jpg,9,A fleet of small ships sailing on top of a beach. boats are docked in the water
18815.jpg,1 18 15,A picture of an animal catching a frisbee. a dog jumping in the air to catch a frisbee
18816.jpg,1 7,A modern train at the station waiting for passengers to board. a train on the tracks at a train station
18817.jpg,1 3 9,A young woman standing on a boat looking out into the water. a young boy standing on a dock looking out at the water
18818.jpg,17,A gray and white cat is in a black chair. a cat that is laying down on a desk
18819.jpg,3 1 11 4,Young lady stooped down next to a decorated fire hydrant. a woman standing next to a fire hydrant
18820.jpg,1,An elephant standing next to a wooden fence. a large elephant standing on top of a lush green field
18821.jpg,1,A group of people on skis in the snow. skiers standing on top of a snow covered slope
18822.jpg,1,A skateboarder propping their board up with their foot. a person riding a skateboard on top of a sidewalk
18823.jpg,1,A man and a woman holding surfboards on the beach. a man and a woman walking on the beach with surfboards
18824.jpg,10 6,A traffic light at a busy intersection. a traffic light with a street sign on it
18825.jpg,1,A gentleman in suit and tie presenting a cake with candles to a gentleman while people watch. a man in a suit cutting into a cake
18826.jpg,1,a man caught in motion of playing  wii game a man is playing a video game on the nintendo wii
18827.jpg,1,A pizza with lots of topping sitting on a counter. a large pizza sitting on top of a table
18828.jpg,1,A group of people standing around a table with fruits. a table filled with lots of bananas and other food
18829.jpg,17,A cat sits midst a variety of fruits and vegetables a cat sitting on top of a table next to a bunch of plants
18830.jpg,1 2 6,Two buses under a large open structure at a station. a bus is parked in a parking lot
18831.jpg,1 15,A person standing on top of a driveway near grass. a crowd of people standing on top of a dirt field
18832.jpg,1 3 13,People making a for sale sign on a car. people standing around a stop sign
18833.jpg,1,A person on a surf board in the water a person on a surfboard in the water
18834.jpg,13,A red stop sign covered in lots of graffiti. a red stop sign sitting on the side of a road
18835.jpg,1,a young boy is playing video games in a room a young man holding a wii remote in his hand
18836.jpg,15,A couple of blue benches sitting in front of shrubs. a row of park benches sitting on the side of a road
18837.jpg,8 1,A cake shaped  like a red semi truck with cookie wheels. a birthday cake with a train on top of it
18838.jpg,17 15,a black cat sitting on top of a green park bench. a black cat sitting on top of a bench
18839.jpg,9 1,A man standing on a boat filled with lots of produce. a person in a boat filled with lots of vegetables
18840.jpg,13,A traffic and stop sign with added graffiti a stop sign with graffiti on it
18841.jpg,1,A little kid swinging a tennis racket inside. a little boy holding a frisbee in his hand
18842.jpg,10 13,An intersection with a stop sigh and signal light with a green arrow. a stop sign at an intersection with a traffic light
